,d,D,B,rsmin,serie
2967,0.075,0.095,0.02,0.0006,48
2968,0.075,0.095,0.027,0.0006,58
2969,0.075,0.095,0.036000000000000004,0.0006,68
2970,0.08,0.1,0.008,0.0003,08
2971,0.08,0.1,0.01,0.0006,18
2972,0.08,0.1,0.013000000000000001,0.0006,28
2973,0.08,0.1,0.015,0.0006,38
2974,0.08,0.1,0.02,0.0006,48
2975,0.08,0.1,0.027,0.0006,58
2976,0.08,0.1,0.036000000000000004,0.0006,68
2977,0.085,0.11,0.009000000000000001,0.0003,08
2978,0.085,0.11,0.013000000000000001,0.001,18
2979,0.085,0.11,0.016,0.001,28
2980,0.085,0.11,0.019,0.001,38
2981,0.085,0.11,0.025,0.001,48
2982,0.085,0.11,0.034,0.001,58
2983,0.085,0.11,0.045,0.001,68
2984,0.09,0.115,0.009000000000000001,0.0003,08
2985,0.09,0.115,0.013000000000000001,0.001,18
2986,0.09,0.115,0.016,0.001,28
2987,0.09,0.115,0.019,0.001,38
2988,0.09,0.115,0.025,0.001,48
2989,0.09,0.115,0.034,0.001,58
2990,0.09,0.115,0.045,0.001,68
2991,0.095,0.12,0.009000000000000001,0.0003,08
2992,0.095,0.12,0.013000000000000001,0.001,18
2993,0.095,0.12,0.016,0.001,28
2994,0.095,0.12,0.019,0.001,38
2995,0.095,0.12,0.025,0.001,48
2996,0.095,0.12,0.034,0.001,58
2997,0.095,0.12,0.045,0.001,68
2998,0.1,0.125,0.009000000000000001,0.0003,08
2999,0.1,0.125,0.013000000000000001,0.001,18
3000,0.1,0.125,0.016,0.001,28
3001,0.1,0.125,0.019,0.001,38
3002,0.1,0.125,0.025,0.001,48
3003,0.1,0.125,0.034,0.001,58
3004,0.1,0.125,0.045,0.001,68
3005,0.105,0.13,0.009000000000000001,0.0003,08
3006,0.105,0.13,0.013000000000000001,0.001,18
3007,0.105,0.13,0.016,0.001,28
3008,0.105,0.13,0.019,0.001,38
3009,0.105,0.13,0.025,0.001,48
3010,0.105,0.13,0.034,0.001,58
3011,0.105,0.13,0.045,0.001,68
3012,0.11,0.14,0.01,0.0006,08
3013,0.11,0.14,0.016,0.001,18
3014,0.11,0.14,0.019,0.001,28
3015,0.11,0.14,0.023,0.001,38
3016,0.11,0.14,0.03,0.001,48
3017,0.11,0.14,0.04,0.001,58
3018,0.11,0.14,0.054,0.001,68
3019,0.12,0.15,0.01,0.0006,08
3020,0.12,0.15,0.016,0.001,18
3021,0.12,0.15,0.019,0.001,28
3022,0.12,0.15,0.023,0.001,38
3023,0.12,0.15,0.03,0.001,48
3024,0.12,0.15,0.04,0.001,58
3025,0.12,0.15,0.054,0.001,68
3026,0.13,0.165,0.011,0.0006,08
3027,0.13,0.165,0.018000000000000002,0.0011,18
3028,0.13,0.165,0.022,0.0011,28
3029,0.13,0.165,0.026000000000000002,0.0011,38
3030,0.13,0.165,0.035,0.0011,48
3031,0.13,0.165,0.046,0.0011,58
3032,0.13,0.165,0.063,0.0011,68
3033,0.14,0.17500000000000002,0.011,0.0006,08
3034,0.14,0.17500000000000002,0.018000000000000002,0.0011,18
3035,0.14,0.17500000000000002,0.022,0.0011,28
3036,0.14,0.17500000000000002,0.026000000000000002,0.0011,38
3037,0.14,0.17500000000000002,0.035,0.0011,48
3038,0.14,0.17500000000000002,0.046,0.0011,58
3039,0.14,0.17500000000000002,0.063,0.0011,68
3040,0.15,0.19,0.013000000000000001,0.0006,08
3041,0.15,0.19,0.02,0.0011,18
3042,0.15,0.19,0.024,0.0011,28
3043,0.15,0.19,0.03,0.0011,38
3044,0.15,0.19,0.04,0.0011,48
3045,0.15,0.19,0.054,0.0011,58
3046,0.15,0.19,0.07100000000000001,0.0011,68
3047,0.16,0.2,0.013000000000000001,0.0006,08
3048,0.16,0.2,0.02,0.0011,18
3049,0.16,0.2,0.024,0.0011,28
3050,0.16,0.2,0.03,0.0011,38
3051,0.16,0.2,0.04,0.0011,48
3052,0.16,0.2,0.054,0.0011,58
3053,0.16,0.2,0.07100000000000001,0.0011,68
3054,0.17,0.215,0.014,0.0006,08
3055,0.17,0.215,0.022,0.0011,18
3056,0.17,0.215,0.027,0.0011,28
3057,0.17,0.215,0.034,0.0011,38
3058,0.17,0.215,0.045,0.0011,48
3059,0.17,0.215,0.06,0.0011,58
3060,0.17,0.215,0.08,0.0011,68
3061,0.18,0.225,0.014,0.0006,08
3062,0.18,0.225,0.022,0.0011,18
3063,0.18,0.225,0.027,0.0011,28
3064,0.18,0.225,0.034,0.0011,38
3065,0.18,0.225,0.045,0.0011,48
3066,0.18,0.225,0.06,0.0011,58
3067,0.18,0.225,0.08,0.0011,68
3068,0.19,0.24,0.016,0.001,08
3069,0.19,0.24,0.024,0.0015,18
3070,0.19,0.24,0.03,0.0015,28
3071,0.19,0.24,0.037,0.0015,38
3072,0.19,0.24,0.05,0.0015,48
3073,0.19,0.24,0.067,0.0015,58
3074,0.19,0.24,0.09,0.0015,68
3075,0.2,0.25,0.016,0.001,08
3076,0.2,0.25,0.024,0.0015,18
3077,0.2,0.25,0.03,0.0015,28
3078,0.2,0.25,0.037,0.0015,38
3079,0.2,0.25,0.05,0.0015,48
3080,0.2,0.25,0.067,0.0015,58
3081,0.2,0.25,0.09,0.0015,68
3082,0.22,0.27,0.016,0.001,08
3083,0.22,0.27,0.024,0.0015,18
3084,0.22,0.27,0.03,0.0015,28
3085,0.22,0.27,0.037,0.0015,38
3086,0.22,0.27,0.05,0.0015,48
3087,0.22,0.27,0.067,0.0015,58
3088,0.22,0.27,0.09,0.0015,68
3089,0.24,0.3,0.019,0.001,08
3090,0.24,0.3,0.028,0.002,18
3091,0.24,0.3,0.036000000000000004,0.002,28
3092,0.24,0.3,0.045,0.002,38
3093,0.24,0.3,0.06,0.002,48
3094,0.24,0.3,0.08,0.002,58
3095,0.24,0.3,0.109,0.002,68
3096,0.26,0.32,0.019,0.001,08
3097,0.26,0.32,0.028,0.002,18
3098,0.26,0.32,0.036000000000000004,0.002,28
3099,0.26,0.32,0.045,0.002,38
3100,0.26,0.32,0.06,0.002,48
3101,0.26,0.32,0.08,0.002,58
3102,0.26,0.32,0.109,0.002,68
3103,0.28,0.35000000000000003,0.022,0.0011,08
3104,0.28,0.35000000000000003,0.033,0.002,18
3105,0.28,0.35000000000000003,0.042,0.002,28
3106,0.28,0.35000000000000003,0.052000000000000005,0.002,38
3107,0.28,0.35000000000000003,0.069,0.002,48
3108,0.28,0.35000000000000003,0.095,0.002,58
3109,0.28,0.35000000000000003,0.125,0.002,68
3110,0.3,0.38,0.025,0.0015,08
3111,0.3,0.38,0.038,0.0021000000000000003,18
3112,0.3,0.38,0.048,0.0021000000000000003,28
3113,0.3,0.38,0.06,0.0021000000000000003,38
3114,0.3,0.38,0.08,0.0021000000000000003,48
3115,0.3,0.38,0.109,0.0021000000000000003,58
3116,0.3,0.38,0.145,0.0021000000000000003,68
3117,0.32,0.4,0.025,0.0015,08
3118,0.32,0.4,0.038,0.0021000000000000003,18
3119,0.32,0.4,0.048,0.0021000000000000003,28
3120,0.32,0.4,0.06,0.0021000000000000003,38
3121,0.32,0.4,0.08,0.0021000000000000003,48
3122,0.32,0.4,0.109,0.0021000000000000003,58
3123,0.32,0.4,0.145,0.0021000000000000003,68
3124,0.34,0.42,0.025,0.0015,08
3125,0.34,0.42,0.038,0.0021000000000000003,18
3126,0.34,0.42,0.048,0.0021000000000000003,28
3127,0.34,0.42,0.06,0.0021000000000000003,38
3128,0.34,0.42,0.08,0.0021000000000000003,48
3129,0.34,0.42,0.109,0.0021000000000000003,58
3130,0.34,0.42,0.145,0.0021000000000000003,68
3131,0.36,0.44,0.025,0.0015,08
3132,0.36,0.44,0.038,0.0021000000000000003,18
3133,0.36,0.44,0.048,0.0021000000000000003,28
3134,0.36,0.44,0.06,0.0021000000000000003,38
3135,0.36,0.44,0.08,0.0021000000000000003,48
3136,0.36,0.44,0.109,0.0021000000000000003,58
3137,0.36,0.44,0.145,0.0021000000000000003,68
3138,0.38,0.48,0.031,0.002,08
3139,0.38,0.48,0.046,0.0021000000000000003,18
3140,0.38,0.48,0.06,0.0021000000000000003,28
3141,0.38,0.48,0.075,0.0021000000000000003,38
3142,0.38,0.48,0.1,0.0021000000000000003,48
3143,0.38,0.48,0.136,0.0021000000000000003,58
3144,0.38,0.48,0.18,0.0021000000000000003,68
3145,0.4,0.5,0.031,0.002,08
3146,0.4,0.5,0.046,0.0021000000000000003,18
3147,0.4,0.5,0.06,0.0021000000000000003,28
3148,0.4,0.5,0.075,0.0021000000000000003,38
3149,0.4,0.5,0.1,0.0021000000000000003,48
3150,0.4,0.5,0.136,0.0021000000000000003,58
3151,0.4,0.5,0.18,0.0021000000000000003,68
3152,0.42,0.52,0.031,0.002,08
3153,0.42,0.52,0.046,0.0021000000000000003,18
3154,0.42,0.52,0.06,0.0021000000000000003,28
3155,0.42,0.52,0.075,0.0021000000000000003,38
3156,0.42,0.52,0.1,0.0021000000000000003,48
3157,0.42,0.52,0.136,0.0021000000000000003,58
3158,0.42,0.52,0.18,0.0021000000000000003,68
3159,0.44,0.54,0.031,0.002,08
3160,0.44,0.54,0.046,0.0021000000000000003,18
3161,0.44,0.54,0.06,0.0021000000000000003,28
3162,0.44,0.54,0.075,0.0021000000000000003,38
3163,0.44,0.54,0.1,0.0021000000000000003,48
3164,0.44,0.54,0.136,0.0021000000000000003,58
3165,0.44,0.54,0.18,0.0021000000000000003,68
3166,0.46,0.58,0.037,0.0021000000000000003,08
3167,0.46,0.58,0.056,0.003,18
3168,0.46,0.58,0.07200000000000001,0.003,28
3169,0.46,0.58,0.09,0.003,38
3170,0.46,0.58,0.11800000000000001,0.003,48
3171,0.46,0.58,0.16,0.003,58
3172,0.46,0.58,0.218,0.003,68
3173,0.48,0.6,0.037,0.0021000000000000003,08
3174,0.48,0.6,0.056,0.003,18
3175,0.48,0.6,0.07200000000000001,0.003,28
3176,0.48,0.6,0.09,0.003,38
3177,0.48,0.6,0.11800000000000001,0.003,48
3178,0.48,0.6,0.16,0.003,58
3179,0.48,0.6,0.218,0.003,68
3180,0.5,0.62,0.037,0.0021000000000000003,08
3181,0.5,0.62,0.056,0.003,18
3182,0.5,0.62,0.07200000000000001,0.003,28
3183,0.5,0.62,0.09,0.003,38
3184,0.5,0.62,0.11800000000000001,0.003,48
3185,0.5,0.62,0.16,0.003,58
3186,0.5,0.62,0.218,0.003,68
3187,0.53,0.65,0.037,0.0021000000000000003,08
3188,0.53,0.65,0.056,0.003,18
3189,0.53,0.65,0.07200000000000001,0.003,28
3190,0.53,0.65,0.09,0.003,38
3191,0.53,0.65,0.11800000000000001,0.003,48
3192,0.53,0.65,0.16,0.003,58
3193,0.53,0.65,0.218,0.003,68
3194,0.56,0.68,0.037,0.0021000000000000003,08
3195,0.56,0.68,0.056,0.003,18
3196,0.56,0.68,0.07200000000000001,0.003,28
3197,0.56,0.68,0.09,0.003,38
3198,0.56,0.68,0.11800000000000001,0.003,48
3199,0.56,0.68,0.16,0.003,58
3200,0.56,0.68,0.218,0.003,68
3201,0.6,0.73,0.042,0.003,08
3202,0.6,0.73,0.06,0.003,18
3203,0.6,0.73,0.078,0.003,28
3204,0.6,0.73,0.098,0.003,38
3205,0.6,0.73,0.128,0.003,48
3206,0.6,0.73,0.17500000000000002,0.003,58
3207,0.6,0.73,0.23600000000000002,0.003,68
3208,0.63,0.78,0.048,0.003,08
3209,0.63,0.78,0.069,0.004,18
3210,0.63,0.78,0.088,0.004,28
3211,0.63,0.78,0.112,0.004,38
3212,0.63,0.78,0.15,0.004,48
3213,0.63,0.78,0.2,0.004,58
3214,0.63,0.78,0.272,0.004,68
3215,0.67,0.8200000000000001,0.048,0.003,08
3216,0.67,0.8200000000000001,0.069,0.004,18
3217,0.67,0.8200000000000001,0.088,0.004,28
3218,0.67,0.8200000000000001,0.112,0.004,38
3219,0.67,0.8200000000000001,0.15,0.004,48
3220,0.67,0.8200000000000001,0.2,0.004,58
3221,0.67,0.8200000000000001,0.272,0.004,68
3222,0.71,0.87,0.05,0.004,08
3223,0.71,0.87,0.074,0.004,18
3224,0.71,0.87,0.095,0.004,28
3225,0.71,0.87,0.11800000000000001,0.004,38
3226,0.71,0.87,0.16,0.004,48
3227,0.71,0.87,0.218,0.004,58
3228,0.71,0.87,0.29,0.004,68
3229,0.75,0.92,0.054,0.004,08
3230,0.75,0.92,0.078,0.005,18
3231,0.75,0.92,0.1,0.005,28
3232,0.75,0.92,0.128,0.005,38
3233,0.75,0.92,0.17,0.005,48
3234,0.75,0.92,0.23,0.005,58
3235,0.75,0.92,0.308,0.005,68
3236,0.8,0.98,0.057,0.004,08
3237,0.8,0.98,0.082,0.005,18
3238,0.8,0.98,0.106,0.005,28
3239,0.8,0.98,0.136,0.005,38
3240,0.8,0.98,0.18,0.005,48
3241,0.8,0.98,0.243,0.005,58
3242,0.8,0.98,0.325,0.005,68
3243,0.85,1.03,0.057,0.004,08
3244,0.85,1.03,0.082,0.005,18
3245,0.85,1.03,0.106,0.005,28
3246,0.85,1.03,0.136,0.005,38
3247,0.85,1.03,0.18,0.005,48
3248,0.85,1.03,0.243,0.005,58
3249,0.85,1.03,0.325,0.005,68
3250,0.9,1.09,0.06,0.005,08
3251,0.9,1.09,0.085,0.005,18
3252,0.9,1.09,0.112,0.005,28
3253,0.9,1.09,0.14,0.005,38
3254,0.9,1.09,0.19,0.005,48
3255,0.9,1.09,0.258,0.005,58
3256,0.9,1.09,0.34500000000000003,0.005,68
3257,0.9500000000000001,1.1500000000000001,0.063,0.005,08
3258,0.9500000000000001,1.1500000000000001,0.09,0.005,18
3259,0.9500000000000001,1.1500000000000001,0.11800000000000001,0.005,28
3260,0.9500000000000001,1.1500000000000001,0.15,0.005,38
3261,0.9500000000000001,1.1500000000000001,0.2,0.005,48
3262,0.9500000000000001,1.1500000000000001,0.272,0.005,58
3263,0.9500000000000001,1.1500000000000001,0.355,0.005,68
3264,1.0,1.22,0.07100000000000001,0.005,08
3265,1.0,1.22,0.1,0.006,18
3266,1.0,1.22,0.128,0.006,28
3267,1.0,1.22,0.165,0.006,38
3268,1.0,1.22,0.218,0.006,48
3269,1.0,1.22,0.3,0.006,58
3270,1.0,1.22,0.4,0.006,68
3271,1.06,1.28,0.07100000000000001,0.005,08
3272,1.06,1.28,0.1,0.006,18
3273,1.06,1.28,0.128,0.006,28
3274,1.06,1.28,0.165,0.006,38
3275,1.06,1.28,0.218,0.006,48
3276,1.06,1.28,0.3,0.006,58
3277,1.06,1.28,0.4,0.006,68
3278,1.12,1.36,0.078,0.005,08
3279,1.12,1.36,0.106,0.006,18
3280,1.12,1.36,0.14,0.006,28
3281,1.12,1.36,0.18,0.006,38
3282,1.12,1.36,0.243,0.006,48
3283,1.12,1.36,0.325,0.006,58
3284,1.12,1.36,0.438,0.006,68
3285,1.18,1.42,0.078,0.005,08
3286,1.18,1.42,0.106,0.006,18
3287,1.18,1.42,0.14,0.006,28
3288,1.18,1.42,0.18,0.006,38
3289,1.18,1.42,0.243,0.006,48
3290,1.18,1.42,0.325,0.006,58
3291,1.18,1.42,0.438,0.006,68
3292,1.25,1.5,0.08,0.006,08
3293,1.25,1.5,0.112,0.006,18
3294,1.25,1.5,0.145,0.006,28
3295,1.25,1.5,0.185,0.006,38
3296,1.25,1.5,0.25,0.006,48
3297,1.25,1.5,0.335,0.006,58
3298,1.25,1.5,0.45,0.006,68
3299,1.32,1.6,0.088,0.006,08
3300,1.32,1.6,0.122,0.006,18
3301,1.32,1.6,0.165,0.006,28
3302,1.32,1.6,0.20600000000000002,0.006,38
3303,1.32,1.6,0.28,0.006,48
3304,1.32,1.6,0.375,0.006,58
3305,1.32,1.6,0.5,0.006,68
3306,1.4000000000000001,1.7,0.095,0.006,08
3307,1.4000000000000001,1.7,0.132,0.0075,18
3308,1.4000000000000001,1.7,0.17500000000000002,0.0075,28
3309,1.4000000000000001,1.7,0.224,0.0075,38
3310,1.4000000000000001,1.7,0.3,0.0075,48
3311,1.4000000000000001,1.7,0.4,0.0075,58
3312,1.4000000000000001,1.7,0.545,0.0075,68
3313,1.5,1.82,0.10300000000000001,0.006,08
3314,1.5,1.82,0.14,0.0075,18
3315,1.5,1.82,0.185,0.0075,28
3316,1.5,1.82,0.243,0.0075,38
3317,1.5,1.82,0.315,0.0075,48
3318,1.5,1.82,0.0,0.0075,58
3319,1.5,1.82,0.0,0.0075,68
3320,1.6,1.95,0.112,0.0075,08
3321,1.6,1.95,0.155,0.0075,18
3322,1.6,1.95,0.2,0.0075,28
3323,1.6,1.95,0.265,0.0075,38
3324,1.6,1.95,0.34500000000000003,0.0075,48
3325,1.6,1.95,0.0,0.0075,58
3326,1.6,1.95,0.0,0.0075,68
3327,1.7,2.06,0.115,0.0075,08
3328,1.7,2.06,0.16,0.0075,18
3329,1.7,2.06,0.20600000000000002,0.0075,28
3330,1.7,2.06,0.272,0.0075,38
3331,1.7,2.06,0.355,0.0075,48
3332,1.7,2.06,0.0,0.0075,58
3333,1.7,2.06,0.0,0.0075,68
3334,1.8,2.18,0.122,0.0075,08
3335,1.8,2.18,0.165,0.0095,18
3336,1.8,2.18,0.218,0.0095,28
3337,1.8,2.18,0.29,0.0095,38
3338,1.8,2.18,0.375,0.0095,48
3339,1.8,2.18,0.0,0.0095,58
3340,1.8,2.18,0.0,0.0095,68
3341,1.9000000000000001,2.3000000000000003,0.128,0.0075,08
3342,1.9000000000000001,2.3000000000000003,0.17500000000000002,0.0095,18
3343,1.9000000000000001,2.3000000000000003,0.23,0.0095,28
3344,1.9000000000000001,2.3000000000000003,0.3,0.0095,38
3345,1.9000000000000001,2.3000000000000003,0.4,0.0095,48
3346,1.9000000000000001,2.3000000000000003,0.0,0.0095,58
3347,1.9000000000000001,2.3000000000000003,0.0,0.0095,68
3348,2.0,2.43,0.136,0.0075,08
3349,2.0,2.43,0.19,0.0095,18
3350,2.0,2.43,0.25,0.0095,28
3351,2.0,2.43,0.325,0.0095,38
3352,2.0,2.43,0.425,0.0095,48
3353,2.0,2.43,0.0,0.0095,58
3354,2.0,2.43,0.0,0.0095,68
3355,2.12,2.56,0.14,0.0095,08
3356,2.12,2.56,0.195,0.012,18
3357,2.12,2.56,0.25,0.012,28
3358,2.12,2.56,0.335,0.012,38
3359,2.12,2.56,0.437,0.012,48
3360,2.12,2.56,0.0,0.012,58
3361,2.12,2.56,0.0,0.012,68
3362,2.24,2.71,0.15,0.0095,08
3363,2.24,2.71,0.20600000000000002,0.012,18
3364,2.24,2.71,0.272,0.012,28
3365,2.24,2.71,0.355,0.012,38
3366,2.24,2.71,0.47500000000000003,0.012,48
3367,2.24,2.71,0.0,0.012,58
3368,2.24,2.71,0.0,0.012,68
3369,2.36,2.85,0.155,0.0095,08
3370,2.36,2.85,0.218,0.015,18
3371,2.36,2.85,0.28,0.015,28
3372,2.36,2.85,0.365,0.015,38
3373,2.36,2.85,0.487,0.015,48
3374,2.36,2.85,0.0,0.015,58
3375,2.36,2.85,0.0,0.015,68
3376,2.5,3.0100000000000002,0.165,0.0095,08
3377,2.5,3.0100000000000002,0.224,0.015,18
3378,2.5,3.0100000000000002,0.29,0.015,28
3379,2.5,3.0100000000000002,0.387,0.015,38
3380,2.5,3.0100000000000002,0.515,0.015,48
3381,2.5,3.0100000000000002,0.0,0.015,58
3382,2.5,3.0100000000000002,0.0,0.015,68
3383,2.65,3.19,0.17500000000000002,0.012,08
3384,2.65,3.19,0.23600000000000002,0.015,18
3385,2.65,3.19,0.307,0.015,28
3386,2.65,3.19,0.4,0.015,38
3387,2.65,3.19,0.545,0.015,48
3388,2.65,3.19,0.0,0.015,58
3389,2.65,3.19,0.0,0.015,68
3390,2.8000000000000003,3.37,0.18,0.012,08
3391,2.8000000000000003,3.37,0.25,0.015,18
3392,2.8000000000000003,3.37,0.325,0.015,28
3393,2.8000000000000003,3.37,0.425,0.015,38
3394,2.8000000000000003,3.37,0.58,0.015,48
3395,2.8000000000000003,3.37,0.0,0.015,58
3396,2.8000000000000003,3.37,0.0,0.015,68
3397,3.0,3.61,0.195,0.012,08
3398,3.0,3.61,0.265,0.015,18
3399,3.0,3.61,0.355,0.015,28
3400,3.0,3.61,0.462,0.015,38
3401,3.0,3.61,0.615,0.015,48
3402,3.0,3.61,0.0,0.015,58
3403,3.0,3.61,0.0,0.015,68
3404,3.15,3.7800000000000002,0.2,0.012,08
3405,3.15,3.7800000000000002,0.28,0.019,18
3406,3.15,3.7800000000000002,0.365,0.019,28
3407,3.15,3.7800000000000002,0.47500000000000003,0.019,38
3408,3.15,3.7800000000000002,0.63,0.019,48
3409,3.15,3.7800000000000002,0.0,0.019,58
3410,3.15,3.7800000000000002,0.0,0.019,68
3411,3.35,4.0200000000000005,0.212,0.012,08
3412,3.35,4.0200000000000005,0.29,0.019,18
3413,3.35,4.0200000000000005,0.387,0.019,28
3414,3.35,4.0200000000000005,0.5,0.019,38
3415,3.35,4.0200000000000005,0.67,0.019,48
3416,3.35,4.0200000000000005,0.0,0.019,58
3417,3.35,4.0200000000000005,0.0,0.019,68
3418,3.5500000000000003,4.26,0.23,0.015,08
3419,3.5500000000000003,4.26,0.315,0.019,18
3420,3.5500000000000003,4.26,0.41200000000000003,0.019,28
3421,3.5500000000000003,4.26,0.53,0.019,38
3422,3.5500000000000003,4.26,0.71,0.019,48
3423,3.5500000000000003,4.26,0.0,0.019,58
3424,3.5500000000000003,4.26,0.0,0.019,68
3425,3.75,4.49,0.23600000000000002,0.015,08
3426,3.75,4.49,0.325,0.019,18
3427,3.75,4.49,0.425,0.019,28
3428,3.75,4.49,0.56,0.019,38
3429,3.75,4.49,0.75,0.019,48
3430,3.75,4.49,0.0,0.019,58
3431,3.75,4.49,0.0,0.019,68
3432,4.0,4.79,0.25,0.015,08
3433,4.0,4.79,0.34500000000000003,0.019,18
3434,4.0,4.79,0.45,0.019,28
3435,4.0,4.79,0.6,0.019,38
3436,4.0,4.79,0.8,0.019,48
3437,4.0,4.79,0.0,0.019,58
3438,4.0,4.79,0.0,0.019,68
3439,0.001,0.004,0.0,0.0,09
3440,0.001,0.004,0.0016,0.0001,19
3441,0.001,0.004,0.0,0.0001,29
3442,0.001,0.004,0.0023,0.0001,39
3443,0.001,0.004,0.0,0.0,49
3444,0.001,0.004,0.0,0.0,59
3445,0.001,0.004,0.0,0.0,69
3446,0.0015,0.005,0.0,0.0,09
3447,0.0015,0.005,0.002,0.00015,19
3448,0.0015,0.005,0.0,0.00015,29
3449,0.0015,0.005,0.0026000000000000003,0.00015,39
3450,0.0015,0.005,0.0,0.0,49
3451,0.0015,0.005,0.0,0.0,59
3452,0.0015,0.005,0.0,0.0,69
3453,0.002,0.006,0.0,0.0,09
3454,0.002,0.006,0.0023,0.00015,19
3455,0.002,0.006,0.0,0.00015,29
3456,0.002,0.006,0.003,0.00015,39
3457,0.002,0.006,0.0,0.0,49
3458,0.002,0.006,0.0,0.0,59
3459,0.002,0.006,0.0,0.0,69
3460,0.0025,0.007,0.0,0.0,09
3461,0.0025,0.007,0.0025,0.00015,19
3462,0.0025,0.007,0.0,0.00015,29
3463,0.0025,0.007,0.0035,0.00015,39
3464,0.0025,0.007,0.0,0.0,49
3465,0.0025,0.007,0.0,0.0,59
3466,0.0025,0.007,0.0,0.0,69
3467,0.003,0.008,0.0,0.0,09
3468,0.003,0.008,0.003,0.00015,19
3469,0.003,0.008,0.0,0.00015,29
3470,0.003,0.008,0.004,0.00015,39
3471,0.003,0.008,0.0,0.0,49
3472,0.003,0.008,0.0,0.0,59
3473,0.003,0.008,0.0,0.0,69
3474,0.004,0.011,0.0,0.0,09
3475,0.004,0.011,0.004,0.00015,19
3476,0.004,0.011,0.0,0.00015,29
3477,0.004,0.011,0.005,0.00015,39
3478,0.004,0.011,0.0,0.0,49
3479,0.004,0.011,0.0,0.0,59
3480,0.004,0.011,0.0,0.0,69
3481,0.005,0.013000000000000001,0.0,0.0,09
3482,0.005,0.013000000000000001,0.004,0.0002,19
3483,0.005,0.013000000000000001,0.0,0.0002,29
3484,0.005,0.013000000000000001,0.006,0.0002,39
3485,0.005,0.013000000000000001,0.01,0.00015,49
3486,0.005,0.013000000000000001,0.0,0.00015,59
3487,0.005,0.013000000000000001,0.0,0.00015,69
3488,0.006,0.015,0.0,0.0,09
3489,0.006,0.015,0.005,0.0002,19
3490,0.006,0.015,0.0,0.0002,29
3491,0.006,0.015,0.007,0.0002,39
3492,0.006,0.015,0.01,0.00015,49
3493,0.006,0.015,0.0,0.00015,59
3494,0.006,0.015,0.0,0.00015,69
3495,0.007,0.017,0.0,0.0,09
3496,0.007,0.017,0.005,0.0003,19
3497,0.007,0.017,0.0,0.0003,29
3498,0.007,0.017,0.007,0.0003,39
3499,0.007,0.017,0.01,0.00015,49
3500,0.007,0.017,0.0,0.00015,59
3501,0.007,0.017,0.0,0.00015,69
3502,0.008,0.019,0.0,0.0,09
3503,0.008,0.019,0.006,0.0003,19
3504,0.008,0.019,0.0,0.0003,29
3505,0.008,0.019,0.009000000000000001,0.0003,39
3506,0.008,0.019,0.011,0.0002,49
3507,0.008,0.019,0.0,0.0002,59
3508,0.008,0.019,0.0,0.0002,69
3509,0.009000000000000001,0.02,0.0,0.0,09
3510,0.009000000000000001,0.02,0.006,0.0003,19
3511,0.009000000000000001,0.02,0.0,0.0003,29
3512,0.009000000000000001,0.02,0.009000000000000001,0.0003,39
3513,0.009000000000000001,0.02,0.011,0.0003,49
3514,0.009000000000000001,0.02,0.0,0.0003,59
3515,0.009000000000000001,0.02,0.0,0.0003,69
3516,0.01,0.022,0.0,0.0,09
3517,0.01,0.022,0.006,0.0003,19
3518,0.01,0.022,0.008,0.0003,29
3519,0.01,0.022,0.01,0.0003,39
3520,0.01,0.022,0.013000000000000001,0.0003,49
3521,0.01,0.022,0.016,0.0003,59
3522,0.01,0.022,0.022,0.0003,69
3523,0.012,0.024,0.0,0.0,09
3524,0.012,0.024,0.006,0.0003,19
3525,0.012,0.024,0.008,0.0003,29
3526,0.012,0.024,0.01,0.0003,39
3527,0.012,0.024,0.013000000000000001,0.0003,49
3528,0.012,0.024,0.016,0.0003,59
3529,0.012,0.024,0.022,0.0003,69
3530,0.015,0.028,0.0,0.0,09
3531,0.015,0.028,0.007,0.0003,19
3532,0.015,0.028,0.0085,0.0003,29
3533,0.015,0.028,0.01,0.0003,39
3534,0.015,0.028,0.013000000000000001,0.0003,49
3535,0.015,0.028,0.018000000000000002,0.0003,59
3536,0.015,0.028,0.023,0.0003,69
3537,0.017,0.03,0.0,0.0,09
3538,0.017,0.03,0.007,0.0003,19
3539,0.017,0.03,0.0085,0.0003,29
3540,0.017,0.03,0.01,0.0003,39
3541,0.017,0.03,0.013000000000000001,0.0003,49
3542,0.017,0.03,0.018000000000000002,0.0003,59
3543,0.017,0.03,0.023,0.0003,69
3544,0.02,0.037,0.007,0.0003,09
3545,0.02,0.037,0.009000000000000001,0.0003,19
3546,0.02,0.037,0.011,0.0003,29
3547,0.02,0.037,0.013000000000000001,0.0003,39
3548,0.02,0.037,0.017,0.0003,49
3549,0.02,0.037,0.023,0.0003,59
3550,0.02,0.037,0.03,0.0003,69
3551,0.022,0.039,0.007,0.0003,09
3552,0.022,0.039,0.009000000000000001,0.0003,19
3553,0.022,0.039,0.011,0.0003,29
3554,0.022,0.039,0.013000000000000001,0.0003,39
3555,0.022,0.039,0.017,0.0003,49
3556,0.022,0.039,0.023,0.0003,59
3557,0.022,0.039,0.03,0.0003,69
3558,0.025,0.042,0.007,0.0003,09
3559,0.025,0.042,0.009000000000000001,0.0003,19
3560,0.025,0.042,0.011,0.0003,29
3561,0.025,0.042,0.013000000000000001,0.0003,39
3562,0.025,0.042,0.017,0.0003,49
3563,0.025,0.042,0.023,0.0003,59
