,B,Bague_depaulement,C,C0,C2,D,D1,D3,Da_max,Da_min,Db_min,EF,Mass,Pu,Vmax,Vref,Y,b,b1,d,d1,da_max,da_min,db_min,e,h,kr,name,r12_min,r34_min,ra_max,rb_max,s_max
785,0.016,0,27500.0,21600.0,0.0,0.04,0.032350000000000004,0.0,0.036000000000000004,0.0,0.0,0.0221,0.087,2650.0,2303.8346126325146,2094.3951023931954,0.4,0.0,0.0,0.017,0.0,0.0211,0.019899999999999998,0.024,0.3,0.0,0.2,NU_2203_ECP,0.0006,0.0003,0.0006,0.0003,0.0015
786,0.018000000000000002,0,34500.0,27500.0,0.0,0.047,0.0383,0.0,0.0417,0.0,0.0,0.0265,0.14,3450.0,1989.6753472735356,1780.235837034216,0.4,0.0,0.0,0.02,0.0,0.0254,0.024,0.028,0.3,0.0,0.2,NU_2204_ECP,0.001,0.0006,0.001,0.0006,0.002
787,0.018000000000000002,HJ 2205 EC,39000.0,34000.0,0.0,0.052000000000000005,0.0438,0.0,0.0464,0.0,0.0,0.0315,0.19,4250.0,2722.713633111154,1570.7963267948967,0.4,0.0,0.0,0.025,0.0,0.0304,0.0289,0.033,0.3,0.0,0.3,NU_2205_ECML,0.001,0.0006,0.001,0.0006,0.0018000000000000002
788,0.018000000000000002,HJ 2205 EC,39000.0,34000.0,0.0,0.052000000000000005,0.0433,0.0,0.0464,0.0,0.0,0.0315,0.16,4250.0,1675.5160819145563,1570.7963267948967,0.4,0.0,0.0,0.025,0.0,0.0304,0.0289,0.033,0.3,0.0,0.2,NU_2205_ECP,0.001,0.0006,0.001,0.0006,0.0018000000000000002
789,0.02,0,55000.0,49000.0,0.0,0.062,0.05195,0.0,0.0559,0.0,0.0,0.0375,0.27,6100.0,1466.0765716752367,1361.356816555577,0.4,0.0,0.0,0.03,0.0,0.0361,0.0343,0.039,0.3,0.0,0.2,NU_2206_ECJ,0.001,0.0006,0.001,0.0006,0.0018000000000000002
790,0.02,0,55000.0,49000.0,0.0,0.062,0.052450000000000004,0.0,0.0559,0.0,0.0,0.0375,0.33,6100.0,2303.8346126325146,1361.356816555577,0.4,0.0,0.0,0.03,0.0,0.0361,0.0343,0.039,0.3,0.0,0.3,NU_2206_ECML,0.001,0.0006,0.001,0.0006,0.0018000000000000002
791,0.02,0,55000.0,49000.0,0.0,0.062,0.05195,0.0,0.0559,0.0,0.0,0.0375,0.26,6100.0,1466.0765716752367,1361.356816555577,0.4,0.0,0.0,0.03,0.0,0.0361,0.0343,0.039,0.3,0.0,0.2,NU_2206_ECP,0.001,0.0006,0.001,0.0006,0.0018000000000000002
792,0.02,0,55000.0,49000.0,0.0,0.062,0.05195,0.0,0.0559,0.0,0.0,0.0375,0.26,6100.0,1466.0765716752367,1361.356816555577,0.4,0.0,0.0,0.03,0.0,0.0361,0.0343,0.039,0.3,0.0,0.2,NU_2206_ECPH,0.001,0.0006,0.001,0.0006,0.0018000000000000002
793,0.023,0,69500.0,63000.0,0.0,0.07200000000000001,0.060200000000000004,0.0,0.06509999999999999,0.0,0.0,0.044,0.4,8150.0,1256.6370614359173,1151.9173063162573,0.4,0.0,0.0,0.035,0.0,0.0422,0.039799999999999995,0.046,0.3,0.0,0.2,NU_2207_ECJ,0.0011,0.0006,0.001,0.0006,0.0028
794,0.023,0,69500.0,63000.0,0.0,0.07200000000000001,0.060700000000000004,0.0,0.06509999999999999,0.0,0.0,0.044,0.45,8150.0,1884.955592153876,1151.9173063162573,0.4,0.0,0.0,0.035,0.0,0.0422,0.039799999999999995,0.046,0.3,0.0,0.3,NU_2207_ECML,0.0011,0.0006,0.001,0.0006,0.0028
795,0.023,0,69500.0,63000.0,0.0,0.07200000000000001,0.060200000000000004,0.0,0.06509999999999999,0.0,0.0,0.044,0.4,8150.0,1256.6370614359173,1151.9173063162573,0.4,0.0,0.0,0.035,0.0,0.0422,0.039799999999999995,0.046,0.3,0.0,0.2,NU_2207_ECP,0.0011,0.0006,0.001,0.0006,0.0028
796,0.023,0,69500.0,63000.0,0.0,0.07200000000000001,0.060200000000000004,0.0,0.06509999999999999,0.0,0.0,0.044,0.4,8150.0,1256.6370614359173,1151.9173063162573,0.4,0.0,0.0,0.035,0.0,0.0422,0.039799999999999995,0.046,0.3,0.0,0.2,NU_2207_ECPH,0.0011,0.0006,0.001,0.0006,0.0028
797,0.023,HJ 2208 EC,81500.0,75000.0,0.0,0.08,0.0674,0.0,0.0728,0.0,0.0,0.0495,0.5,9650.0,1151.9173063162573,994.8376736367678,0.4,0.0,0.0,0.04,0.0,0.048,0.047,0.051000000000000004,0.3,0.0,0.2,NU_2208_ECJ,0.0011,0.0011,0.001,0.001,0.0019
798,0.023,HJ 2208 EC,81500.0,75000.0,0.0,0.08,0.0679,0.0,0.0728,0.0,0.0,0.0495,0.54,9650.0,1675.5160819145563,994.8376736367678,0.4,0.0,0.0,0.04,0.0,0.048,0.047,0.051000000000000004,0.3,0.0,0.3,NU_2208_ECML,0.0011,0.0011,0.001,0.001,0.0019
799,0.023,HJ 2208 EC,81500.0,75000.0,0.0,0.08,0.0674,0.0,0.0728,0.0,0.0,0.0495,0.49,9650.0,1151.9173063162573,994.8376736367678,0.4,0.0,0.0,0.04,0.0,0.048,0.047,0.051000000000000004,0.3,0.0,0.2,NU_2208_ECP,0.0011,0.0011,0.001,0.001,0.0019
800,0.023,HJ 2208 EC,81500.0,75000.0,0.0,0.08,0.0674,0.0,0.0728,0.0,0.0,0.0495,0.48,9650.0,1151.9173063162573,994.8376736367678,0.4,0.0,0.0,0.04,0.0,0.048,0.047,0.051000000000000004,0.3,0.0,0.2,NU_2208_ECPH,0.0011,0.0011,0.001,0.001,0.0019
801,0.023,0,85000.0,81500.0,0.0,0.085,0.0724,0.0,0.0776,0.0,0.0,0.0545,0.54,10600.0,994.8376736367678,942.477796076938,0.4,0.0,0.0,0.045,0.0,0.053,0.052000000000000005,0.056,0.3,0.0,0.2,NU_2209_ECJ,0.0011,0.0011,0.001,0.001,0.0017
802,0.023,0,85000.0,81500.0,0.0,0.085,0.0724,0.0,0.0776,0.0,0.0,0.0545,0.52,10600.0,994.8376736367678,942.477796076938,0.4,0.0,0.0,0.045,0.0,0.053,0.052000000000000005,0.056,0.3,0.0,0.2,NU_2209_ECP,0.0011,0.0011,0.001,0.001,0.0017
803,0.023,0,85000.0,81500.0,0.0,0.085,0.0724,0.0,0.0776,0.0,0.0,0.0545,0.52,10600.0,994.8376736367678,942.477796076938,0.4,0.0,0.0,0.045,0.0,0.053,0.052000000000000005,0.056,0.3,0.0,0.2,NU_2209_ECPH,0.0011,0.0011,0.001,0.001,0.0017
804,0.034,HJ 220 EC,285000.0,305000.0,0.0,0.18,0.15555000000000002,0.0,0.1675,0.0,0.0,0.11900000000000001,3.47,36500.0,471.238898038469,418.87902047863906,0.6,0.0,0.0,0.1,0.0,0.116,0.113,0.122,0.2,0.0,0.15,NU_220_ECJ,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0017
805,0.034,HJ 220 EC,285000.0,305000.0,0.0,0.18,0.15555000000000002,0.0,0.1675,0.0,0.0,0.11900000000000001,4.02,36500.0,471.238898038469,418.87902047863906,0.6,0.0,0.0,0.1,0.0,0.116,0.113,0.122,0.2,0.0,0.15,NU_220_ECM,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0017
806,0.034,HJ 220 EC,285000.0,305000.0,0.0,0.18,0.1564,0.0,0.1675,0.0,0.0,0.11900000000000001,3.74,36500.0,701.6223593017205,418.87902047863906,0.6,0.0,0.0,0.1,0.0,0.116,0.113,0.122,0.2,0.0,0.23,NU_220_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0017
807,0.034,HJ 220 EC,285000.0,305000.0,0.0,0.18,0.15555000000000002,0.0,0.1675,0.0,0.0,0.11900000000000001,3.37,36500.0,471.238898038469,418.87902047863906,0.6,0.0,0.0,0.1,0.0,0.116,0.113,0.122,0.2,0.0,0.15,NU_220_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0017
808,0.023,0,90000.0,88000.0,0.0,0.09,0.07740000000000001,0.0,0.0824,0.0,0.0,0.059500000000000004,0.57,11400.0,942.477796076938,890.117918517108,0.4,0.0,0.0,0.05,0.0,0.0575,0.057,0.061,0.3,0.0,0.2,NU_2210_ECJ,0.0011,0.0011,0.001,0.001,0.0015
809,0.023,0,90000.0,88000.0,0.0,0.09,0.07740000000000001,0.0,0.0824,0.0,0.0,0.059500000000000004,0.66,11400.0,942.477796076938,890.117918517108,0.4,0.0,0.0,0.05,0.0,0.0575,0.057,0.061,0.3,0.0,0.2,NU_2210_ECM,0.0011,0.0011,0.001,0.001,0.0015
810,0.023,0,90000.0,88000.0,0.0,0.09,0.07740000000000001,0.0,0.0824,0.0,0.0,0.059500000000000004,0.66,11400.0,1466.0765716752367,890.117918517108,0.4,0.0,0.0,0.05,0.0,0.0575,0.057,0.061,0.3,0.0,0.3,NU_2210_ECML,0.0011,0.0011,0.001,0.001,0.0015
811,0.023,0,90000.0,88000.0,0.0,0.09,0.07740000000000001,0.0,0.0824,0.0,0.0,0.059500000000000004,0.56,11400.0,942.477796076938,890.117918517108,0.4,0.0,0.0,0.05,0.0,0.0575,0.057,0.061,0.3,0.0,0.2,NU_2210_ECP,0.0011,0.0011,0.001,0.001,0.0015
812,0.023,0,90000.0,88000.0,0.0,0.09,0.07740000000000001,0.0,0.0824,0.0,0.0,0.059500000000000004,0.56,11400.0,942.477796076938,890.117918517108,0.4,0.0,0.0,0.05,0.0,0.0575,0.057,0.061,0.3,0.0,0.2,NU_2210_ECPH,0.0011,0.0011,0.001,0.001,0.0015
813,0.025,HJ 2211 EC,114000.0,118000.0,0.0,0.1,0.0857,0.0,0.09140000000000001,0.0,0.0,0.066,0.79,15300.0,837.7580409572781,785.3981633974483,0.4,0.0,0.0,0.055,0.0,0.064,0.062,0.068,0.3,0.0,0.2,NU_2211_ECJ,0.0015,0.0011,0.0015,0.001,0.0015
814,0.025,HJ 2211 EC,114000.0,118000.0,0.0,0.1,0.08625000000000001,0.0,0.09140000000000001,0.0,0.0,0.066,0.87,15300.0,1361.356816555577,785.3981633974483,0.4,0.0,0.0,0.055,0.0,0.064,0.062,0.068,0.3,0.0,0.3,NU_2211_ECML,0.0015,0.0011,0.0015,0.001,0.0015
815,0.025,HJ 2211 EC,114000.0,118000.0,0.0,0.1,0.0857,0.0,0.09140000000000001,0.0,0.0,0.066,0.79,15300.0,837.7580409572781,785.3981633974483,0.4,0.0,0.0,0.055,0.0,0.064,0.062,0.068,0.3,0.0,0.2,NU_2211_ECP,0.0015,0.0011,0.0015,0.001,0.0015
816,0.025,HJ 2211 EC,114000.0,118000.0,0.0,0.1,0.0857,0.0,0.09140000000000001,0.0,0.0,0.066,0.79,15300.0,837.7580409572781,785.3981633974483,0.4,0.0,0.0,0.055,0.0,0.064,0.062,0.068,0.3,0.0,0.2,NU_2211_ECPH,0.0015,0.0011,0.0015,0.001,0.0015
817,0.028,HJ 212 EC,146000.0,153000.0,0.0,0.11,0.095,0.0,0.101,0.0,0.0,0.07200000000000001,1.07,20000.0,785.3981633974483,701.6223593017205,0.4,0.0,0.0,0.06,0.0,0.07,0.068,0.074,0.3,0.0,0.2,NU_2212_ECJ,0.0015,0.0015,0.0015,0.0015,0.0014
818,0.028,HJ 212 EC,146000.0,153000.0,0.0,0.11,0.095,0.0,0.101,0.0,0.0,0.07200000000000001,1.2,20000.0,785.3981633974483,701.6223593017205,0.4,0.0,0.0,0.06,0.0,0.07,0.068,0.074,0.3,0.0,0.2,NU_2212_ECM,0.0015,0.0015,0.0015,0.0015,0.0014
819,0.028,HJ 212 EC,146000.0,153000.0,0.0,0.11,0.09565000000000001,0.0,0.101,0.0,0.0,0.07200000000000001,1.17,20000.0,1151.9173063162573,701.6223593017205,0.4,0.0,0.0,0.06,0.0,0.07,0.068,0.074,0.3,0.0,0.3,NU_2212_ECML,0.0015,0.0015,0.0015,0.0015,0.0014
820,0.028,HJ 212 EC,146000.0,153000.0,0.0,0.11,0.095,0.0,0.101,0.0,0.0,0.07200000000000001,1.05,20000.0,785.3981633974483,701.6223593017205,0.4,0.0,0.0,0.06,0.0,0.07,0.068,0.074,0.3,0.0,0.2,NU_2212_ECP,0.0015,0.0015,0.0015,0.0015,0.0014
821,0.028,HJ 2213 EC,146000.0,153000.0,0.0,0.11,0.095,0.0,0.101,0.0,0.0,0.07200000000000001,1.05,20000.0,785.3981633974483,701.6223593017205,0.4,0.0,0.0,0.06,0.0,0.07,0.068,0.074,0.3,0.0,0.2,NU_2212_ECPH,0.0015,0.0015,0.0015,0.0015,0.0014
822,0.031,HJ 2213 EC,170000.0,180000.0,0.0,0.12,0.1032,0.0,0.11059999999999999,0.0,0.0,0.0785,1.44,24000.0,701.6223593017205,659.7344572538566,0.4,0.0,0.0,0.065,0.0,0.076,0.074,0.081,0.3,0.0,0.2,NU_2213_ECJ,0.0015,0.0015,0.0015,0.0015,0.0019
823,0.031,HJ 2213 EC,170000.0,180000.0,0.0,0.12,0.1039,0.0,0.11059999999999999,0.0,0.0,0.0785,1.56,24000.0,1047.1975511965977,659.7344572538566,0.4,0.0,0.0,0.065,0.0,0.076,0.074,0.081,0.3,0.0,0.3,NU_2213_ECML,0.0015,0.0015,0.0015,0.0015,0.0019
824,0.031,HJ 2213 EC,170000.0,180000.0,0.0,0.12,0.1032,0.0,0.11059999999999999,0.0,0.0,0.0785,1.42,24000.0,701.6223593017205,659.7344572538566,0.4,0.0,0.0,0.065,0.0,0.076,0.074,0.081,0.3,0.0,0.2,NU_2213_ECP,0.0015,0.0015,0.0015,0.0015,0.0019
825,0.031,HJ 2214 EC,180000.0,193000.0,0.0,0.125,0.1082,0.0,0.1154,0.0,0.0,0.0835,1.5,25500.0,659.7344572538566,628.3185307179587,0.4,0.0,0.0,0.07,0.0,0.081,0.079,0.08600000000000001,0.3,0.0,0.2,NU_2214_ECJ,0.0015,0.0015,0.0015,0.0015,0.0017
826,0.031,HJ 2214 EC,180000.0,193000.0,0.0,0.125,0.1082,0.0,0.1154,0.0,0.0,0.0835,1.7,25500.0,659.7344572538566,628.3185307179587,0.4,0.0,0.0,0.07,0.0,0.081,0.079,0.08600000000000001,0.3,0.0,0.2,NU_2214_ECM,0.0015,0.0015,0.0015,0.0015,0.0017
827,0.031,HJ 2214 EC,180000.0,193000.0,0.0,0.125,0.10890000000000001,0.0,0.1154,0.0,0.0,0.0835,1.65,25500.0,1047.1975511965977,628.3185307179587,0.4,0.0,0.0,0.07,0.0,0.081,0.079,0.08600000000000001,0.3,0.0,0.3,NU_2214_ECML,0.0015,0.0015,0.0015,0.0015,0.0017
828,0.031,HJ 2214 EC,180000.0,193000.0,0.0,0.125,0.1082,0.0,0.1154,0.0,0.0,0.0835,1.48,25500.0,659.7344572538566,628.3185307179587,0.4,0.0,0.0,0.07,0.0,0.081,0.079,0.08600000000000001,0.3,0.0,0.2,NU_2214_ECP,0.0015,0.0015,0.0015,0.0015,0.0017
829,0.031,HJ 2214 EC,180000.0,193000.0,0.0,0.125,0.1082,0.0,0.1154,0.0,0.0,0.0835,1.48,25500.0,659.7344572538566,628.3185307179587,0.4,0.0,0.0,0.07,0.0,0.081,0.079,0.08600000000000001,0.3,0.0,0.2,NU_2214_ECPH,0.0015,0.0015,0.0015,0.0015,0.0017
830,0.031,0,186000.0,208000.0,0.0,0.13,0.11320000000000001,0.0,0.1215,0.0,0.0,0.0885,1.61,27000.0,628.3185307179587,586.4306286700946,0.4,0.0,0.0,0.075,0.0,0.08600000000000001,0.084,0.091,0.3,0.0,0.2,NU_2215_ECJ,0.0015,0.0015,0.0015,0.0015,0.0017
831,0.031,0,186000.0,208000.0,0.0,0.13,0.1139,0.0,0.1215,0.0,0.0,0.0885,1.74,27000.0,994.8376736367678,586.4306286700946,0.4,0.0,0.0,0.075,0.0,0.08600000000000001,0.084,0.091,0.3,0.0,0.3,NU_2215_ECML,0.0015,0.0015,0.0015,0.0015,0.0017
832,0.031,0,186000.0,208000.0,0.0,0.13,0.11320000000000001,0.0,0.1215,0.0,0.0,0.0885,1.58,27000.0,628.3185307179587,586.4306286700946,0.4,0.0,0.0,0.075,0.0,0.08600000000000001,0.084,0.091,0.3,0.0,0.2,NU_2215_ECP,0.0015,0.0015,0.0015,0.0015,0.0017
833,0.031,0,186000.0,208000.0,0.0,0.13,0.11320000000000001,0.0,0.1215,0.0,0.0,0.0885,1.58,27000.0,628.3185307179587,586.4306286700946,0.4,0.0,0.0,0.075,0.0,0.08600000000000001,0.084,0.091,0.3,0.0,0.2,NU_2215_ECPH,0.0015,0.0015,0.0015,0.0015,0.0017
834,0.033,HJ 216 EC,212000.0,245000.0,0.0,0.14,0.1217,0.0,0.12980000000000003,0.0,0.0,0.0953,1.98,31000.0,586.4306286700946,555.0147021341968,0.4,0.0,0.0,0.08,0.0,0.093,0.09,0.098,0.3,0.0,0.2,NU_2216_ECJ,0.002,0.002,0.002,0.002,0.0014
835,0.033,HJ 216 EC,212000.0,245000.0,0.0,0.14,0.1217,0.0,0.12980000000000003,0.0,0.0,0.0953,2.23,31000.0,586.4306286700946,555.0147021341968,0.4,0.0,0.0,0.08,0.0,0.093,0.09,0.098,0.3,0.0,0.2,NU_2216_ECM,0.002,0.002,0.002,0.002,0.0014
836,0.033,HJ 216 EC,212000.0,245000.0,0.0,0.14,0.12240000000000001,0.0,0.12980000000000003,0.0,0.0,0.0953,2.16,31000.0,890.117918517108,555.0147021341968,0.4,0.0,0.0,0.08,0.0,0.093,0.09,0.098,0.3,0.0,0.3,NU_2216_ECML,0.002,0.002,0.002,0.002,0.0014
837,0.033,HJ 216 EC,212000.0,245000.0,0.0,0.14,0.1217,0.0,0.12980000000000003,0.0,0.0,0.0953,1.95,31000.0,586.4306286700946,555.0147021341968,0.4,0.0,0.0,0.08,0.0,0.093,0.09,0.098,0.3,0.0,0.2,NU_2216_ECP,0.002,0.002,0.002,0.002,0.0014
838,0.036000000000000004,0,250000.0,280000.0,0.0,0.15,0.13030000000000003,0.0,0.1385,0.0,0.0,0.1005,2.52,34500.0,555.0147021341968,502.6548245743669,0.4,0.0,0.0,0.085,0.0,0.098,0.096,0.10300000000000001,0.3,0.0,0.2,NU_2217_ECJ,0.002,0.002,0.002,0.002,0.002
839,0.036000000000000004,0,250000.0,280000.0,0.0,0.15,0.13030000000000003,0.0,0.1385,0.0,0.0,0.1005,2.79,34500.0,555.0147021341968,502.6548245743669,0.4,0.0,0.0,0.085,0.0,0.098,0.096,0.10300000000000001,0.3,0.0,0.2,NU_2217_ECM,0.002,0.002,0.002,0.002,0.002
840,0.036000000000000004,0,250000.0,280000.0,0.0,0.15,0.13105000000000003,0.0,0.1385,0.0,0.0,0.1005,2.71,34500.0,837.7580409572781,502.6548245743669,0.4,0.0,0.0,0.085,0.0,0.098,0.096,0.10300000000000001,0.3,0.0,0.3,NU_2217_ECML,0.002,0.002,0.002,0.002,0.002
841,0.036000000000000004,0,250000.0,280000.0,0.0,0.15,0.13030000000000003,0.0,0.1385,0.0,0.0,0.1005,2.49,34500.0,555.0147021341968,502.6548245743669,0.4,0.0,0.0,0.085,0.0,0.098,0.096,0.10300000000000001,0.3,0.0,0.2,NU_2217_ECP,0.002,0.002,0.002,0.002,0.002
842,0.036000000000000004,0,250000.0,280000.0,0.0,0.15,0.13030000000000003,0.0,0.1385,0.0,0.0,0.1005,2.44,34500.0,555.0147021341968,502.6548245743669,0.4,0.0,0.0,0.085,0.0,0.098,0.096,0.10300000000000001,0.3,0.0,0.2,NU_2217_ECPH,0.002,0.002,0.002,0.002,0.002
843,0.04,HJ 2218 EC,280000.0,315000.0,0.0,0.16,0.1385,0.0,0.149,0.0,0.0,0.107,3.14,39000.0,523.5987755982989,471.238898038469,0.4,0.0,0.0,0.09,0.0,0.10400000000000001,0.101,0.11,0.3,0.0,0.2,NU_2218_ECJ,0.002,0.002,0.002,0.002,0.0026000000000000003
844,0.04,HJ 2218 EC,280000.0,315000.0,0.0,0.16,0.1385,0.0,0.149,0.0,0.0,0.107,3.57,39000.0,523.5987755982989,471.238898038469,0.4,0.0,0.0,0.09,0.0,0.10400000000000001,0.101,0.11,0.3,0.0,0.2,NU_2218_ECM,0.002,0.002,0.002,0.002,0.0026000000000000003
845,0.04,HJ 2218 EC,280000.0,315000.0,0.0,0.16,0.13925,0.0,0.149,0.0,0.0,0.107,3.45,39000.0,785.3981633974483,471.238898038469,0.4,0.0,0.0,0.09,0.0,0.10400000000000001,0.101,0.11,0.3,0.0,0.3,NU_2218_ECML,0.002,0.002,0.002,0.002,0.0026000000000000003
846,0.04,HJ 2218 EC,280000.0,315000.0,0.0,0.16,0.1385,0.0,0.149,0.0,0.0,0.107,3.13,39000.0,523.5987755982989,471.238898038469,0.4,0.0,0.0,0.09,0.0,0.10400000000000001,0.101,0.11,0.3,0.0,0.2,NU_2218_ECP,0.002,0.002,0.002,0.002,0.0026000000000000003
847,0.043000000000000003,0,325000.0,375000.0,0.0,0.17,0.1474,0.0,0.15780000000000002,0.0,0.0,0.1125,3.91,45500.0,502.6548245743669,450.294947014537,0.4,0.0,0.0,0.095,0.0,0.11,0.107,0.115,0.3,0.0,0.2,NU_2219_ECJ,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.003
848,0.043000000000000003,0,325000.0,375000.0,0.0,0.17,0.1474,0.0,0.15780000000000002,0.0,0.0,0.1125,4.23,45500.0,502.6548245743669,450.294947014537,0.4,0.0,0.0,0.095,0.0,0.11,0.107,0.115,0.3,0.0,0.2,NU_2219_ECM,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.003
849,0.043000000000000003,0,325000.0,375000.0,0.0,0.17,0.1474,0.0,0.15780000000000002,0.0,0.0,0.1125,3.78,45500.0,502.6548245743669,450.294947014537,0.4,0.0,0.0,0.095,0.0,0.11,0.107,0.115,0.3,0.0,0.2,NU_2219_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.003
850,0.036000000000000004,HJ 221 EC,300000.0,315000.0,0.0,0.19,0.16419999999999998,0.0,0.1773,0.0,0.0,0.125,4.1,36500.0,450.294947014537,397.93506945470716,0.6,0.0,0.0,0.105,0.0,0.122,0.117,0.128,0.2,0.0,0.15,NU_221_ECJ,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.002
851,0.036000000000000004,HJ 221 EC,300000.0,315000.0,0.0,0.19,0.165,0.0,0.1773,0.0,0.0,0.125,4.39,36500.0,659.7344572538566,397.93506945470716,0.6,0.0,0.0,0.105,0.0,0.122,0.117,0.128,0.2,0.0,0.23,NU_221_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.002
852,0.036000000000000004,HJ 221 EC,300000.0,315000.0,0.0,0.19,0.16419999999999998,0.0,0.1773,0.0,0.0,0.125,3.96,36500.0,450.294947014537,397.93506945470716,0.6,0.0,0.0,0.105,0.0,0.122,0.117,0.128,0.2,0.0,0.15,NU_221_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.002
853,0.046,HJ 2220 EC,380000.0,450000.0,0.0,0.18,0.1556,0.0,0.1675,0.0,0.0,0.11900000000000001,4.8,54000.0,471.238898038469,418.87902047863906,0.4,0.0,0.0,0.1,0.0,0.116,0.113,0.122,0.3,0.0,0.2,NU_2220_ECJ,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0025
854,0.046,HJ 2220 EC,380000.0,450000.0,0.0,0.18,0.1556,0.0,0.1675,0.0,0.0,0.11900000000000001,5.29,54000.0,471.238898038469,418.87902047863906,0.4,0.0,0.0,0.1,0.0,0.116,0.113,0.122,0.3,0.0,0.2,NU_2220_ECM,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0025
855,0.046,HJ 2220 EC,380000.0,450000.0,0.0,0.18,0.1564,0.0,0.1675,0.0,0.0,0.11900000000000001,5.25,54000.0,701.6223593017205,418.87902047863906,0.4,0.0,0.0,0.1,0.0,0.116,0.113,0.122,0.3,0.0,0.3,NU_2220_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0025
856,0.046,HJ 2220 EC,380000.0,450000.0,5.69,0.18,0.1564,0.17366,0.1675,0.0,0.0,0.11900000000000001,5.23,54000.0,701.6223593017205,418.87902047863906,0.4,0.0035,0.0,0.1,0.0,0.116,0.113,0.122,0.3,0.0,0.3,NU_2220_ECNML,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0025
857,0.046,HJ 2220 EC,380000.0,450000.0,0.0,0.18,0.1556,0.0,0.1675,0.0,0.0,0.11900000000000001,4.75,54000.0,471.238898038469,418.87902047863906,0.4,0.0,0.0,0.1,0.0,0.116,0.113,0.122,0.3,0.0,0.2,NU_2220_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0025
858,0.053,0,440000.0,520000.0,0.0,0.2,0.17250000000000001,0.0,0.187,0.0,0.0,0.1325,6.73,61000.0,418.87902047863906,376.99111843077515,0.4,0.0,0.0,0.11,0.0,0.129,0.122,0.135,0.3,0.0,0.2,NU_2222_ECJ,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0037
859,0.053,0,440000.0,520000.0,0.0,0.2,0.1733,0.0,0.187,0.0,0.0,0.1325,7.4,61000.0,628.3185307179587,376.99111843077515,0.4,0.0,0.0,0.11,0.0,0.129,0.122,0.135,0.3,0.0,0.3,NU_2222_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0037
860,0.053,0,440000.0,520000.0,0.0,0.2,0.1733,0.0,0.187,0.0,0.0,0.1325,7.5,61000.0,628.3185307179587,376.99111843077515,0.4,0.0,0.0085,0.11,0.0,0.129,0.122,0.135,0.3,10.1,0.3,NU_2222_ECN1ML,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0037
861,0.053,0,440000.0,520000.0,5.69,0.2,0.1733,0.19365000000000002,0.187,0.0,0.0,0.1325,7.5,61000.0,628.3185307179587,376.99111843077515,0.4,0.0035,0.0,0.11,0.0,0.129,0.122,0.135,0.3,0.0,0.3,NU_2222_ECNML,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0037
862,0.053,0,440000.0,520000.0,0.0,0.2,0.17250000000000001,0.0,0.187,0.0,0.0,0.1325,6.68,61000.0,418.87902047863906,376.99111843077515,0.4,0.0,0.0,0.11,0.0,0.129,0.122,0.135,0.3,0.0,0.2,NU_2222_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0037
863,0.058,HJ 2224 EC,520000.0,630000.0,0.0,0.215,0.1869,0.0,0.2016,0.0,0.0,0.14350000000000002,8.51,72000.0,376.99111843077515,356.0471674068432,0.4,0.0,0.0,0.12,0.0,0.14,0.132,0.146,0.3,0.0,0.2,NU_2224_ECJ,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0038
864,0.058,HJ 2224 EC,520000.0,630000.0,0.0,0.215,0.1869,0.0,0.2016,0.0,0.0,0.14350000000000002,9.29,72000.0,376.99111843077515,356.0471674068432,0.4,0.0,0.0,0.12,0.0,0.14,0.132,0.146,0.3,0.0,0.2,NU_2224_ECM,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0038
865,0.058,HJ 2224 EC,520000.0,630000.0,0.0,0.215,0.18775,0.0,0.2016,0.0,0.0,0.14350000000000002,9.16,72000.0,586.4306286700946,356.0471674068432,0.4,0.0,0.0,0.12,0.0,0.14,0.132,0.146,0.3,0.0,0.3,NU_2224_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0038
