typ_bearing,name_bearing,D,d,B,Cr,C0r,Cu,Tmax,Tmin,Lw,Le,Dw,Dp,Z,F,E,d1,da_min,Da_max,Dc_max,Db_min,r1a,ra,r1s_min,rs_min,fq_cr,fq_be,fq_bi,fq_ca,vit_max_oil,vit_max_grease,mass,nb_section_stop,nb_groove_be,mounting,brand,name,class,class_radial,class_precision,FNR,material_cage,material_rolling,material_ring,cage,da_max,D1,vit_max_ref,vit_max
RadialRollerBearing,PE23256,0.09,0.04,0.033,115.0,123.0,15.0,120.0,-40.0,0.023,0.0212,0.014,0.066,12.0,0.052000000000000005,0.08,0.0575,0.06,0.082,,,0.0015,0.0015,0.0015,0.0015,4.502,4.727,7.273,0.394,7600.0,6100.0,0.978,0.0,0,NJ,SNR,NJ2308EG15J30,003-012,C3,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.051000000000000004,0.07590000000000001,5900.0,9500.0
RadialRollerBearing,PE23260,0.1,0.045,0.036000000000000004,141.0,158.0,19.3,120.0,-40.0,0.025,0.0232,0.015,0.0735,13.0,0.0585,0.0885,0.06440000000000001,0.066,0.092,,,0.0015,0.0015,0.0015,0.0015,4.696,5.173,7.827,0.398,6800.0,5400.0,1.33,0.0,0,NJ,SNR,NJ2309EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.057,0.0841,5300.0,8500.0
RadialRollerBearing,PE23264,0.11,0.05,0.04,165.0,191.0,23.3,120.0,-40.0,0.028,0.026000000000000002,0.016,0.081,13.0,0.065,0.097,0.0713,0.073,0.101,,,0.002,0.002,0.002,0.002,4.865,5.216,7.784,0.401,6200.0,4900.0,1.77,0.0,0,NJ,SNR,NJ2310EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.063,0.0925,5000.0,7700.0
RadialRollerBearing,PE23267,0.12,0.055,0.043000000000000003,204.0,238.0,29.0,120.0,-40.0,0.031,0.029,0.018000000000000002,0.0885,13.0,0.07050000000000001,0.1065,0.0775,0.08,0.111,,,0.002,0.002,0.002,0.002,4.713,5.178,7.822,0.398,5600.0,4500.0,2.27,0.0,0,NJ,SNR,NJ2311EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.069,0.1014,4500.0,7100.0
RadialRollerBearing,PE23271,0.12,0.055,0.043000000000000003,204.0,238.0,29.0,120.0,-40.0,0.031,0.029,0.018000000000000002,0.0885,13.0,0.07050000000000001,0.1065,0.0775,0.08,0.111,,,0.002,0.002,0.002,0.002,4.713,5.178,7.822,0.398,5600.0,4500.0,2.27,0.0,0,NJ,SNR,NJ2311EG15J30,003-012,C3,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.069,0.1014,4500.0,7100.0
RadialRollerBearing,PE23273,0.13,0.06,0.046,228.0,270.0,32.9,120.0,-40.0,0.033,0.031,0.019,0.096,13.0,0.077,0.115,0.0843,0.08600000000000001,0.11900000000000001,,,0.002,0.002,0.0021000000000000003,0.0021000000000000003,4.855,5.214,7.786,0.401,5200.0,4200.0,2.83,0.0,0,NJ,SNR,NJ2312EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.075,0.1096,4300.0,6500.0
RadialRollerBearing,PE23279,0.14,0.065,0.048,247.0,287.0,34.6,120.0,-40.0,0.032,0.03,0.021,0.10350000000000001,13.0,0.0825,0.1245,0.0905,0.093,0.129,,,0.002,0.002,0.0021000000000000003,0.0021000000000000003,4.726,5.181,7.819,0.399,4800.0,3900.0,3.38,0.0,0,NJ,SNR,NJ2313EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.081,0.1186,4100.0,6000.0
RadialRollerBearing,PE23283,0.15,0.07,0.051000000000000004,274.0,323.0,38.2,120.0,-40.0,0.034,0.032,0.022,0.111,13.0,0.089,0.133,0.0973,0.1,0.139,,,0.002,0.002,0.0021000000000000003,0.0021000000000000003,4.847,5.212,7.788,0.401,4500.0,3600.0,4.09,0.0,0,NJ,SNR,NJ2314EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.08700000000000001,0.1268,3900.0,5600.0
RadialRollerBearing,PE23298,0.16,0.075,0.055,333.0,401.0,46.4,120.0,-40.0,0.039,0.0366,0.024,0.11900000000000001,13.0,0.095,0.14300000000000002,0.1041,0.106,0.149,,,0.002,0.002,0.0021000000000000003,0.0021000000000000003,4.757,5.189,7.811,0.399,4200.0,3400.0,5.04,0.0,0,NJ,SNR,NJ2315EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.093,0.1362,3600.0,5200.0
RadialRollerBearing,PE23307,0.29,0.16,0.048,512.0,689.0,65.7,120.0,-40.0,0.032,0.03,0.032,0.227,19.0,0.195,0.259,0.2068,0.21,0.277,,,0.0025,0.0025,0.003,0.003,6.953,8.161,10.839,0.43,2300.0,1900.0,15.1,0.0,0,NJ,SNR,NJ232EMJ30,003-012,C3,P0,,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.192,0.2496,2200.0,3600.0
RadialRollerBearing,PE23332,0.052000000000000005,0.02,0.015,30.7,26.0,3.15,120.0,-40.0,0.01,0.0087,0.009000000000000001,0.0365,10.0,0.0275,0.0455,0.0313,0.033,0.0455,,,0.0006,0.001,0.0006,0.0011,3.809,3.767,6.233,0.377,14000.0,12000.0,0.156,0.0,0,NJ,SNR,NJ304EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.027,0.0424,12000.0,17000.0
RadialRollerBearing,PE23334,0.052000000000000005,0.02,0.015,30.7,26.0,3.15,120.0,-40.0,0.01,0.0087,0.009000000000000001,0.0365,10.0,0.0275,0.0455,0.0313,0.033,0.0455,,,0.0006,0.001,0.0006,0.0011,3.809,3.767,6.233,0.377,14000.0,12000.0,0.156,0.0,0,NJ,SNR,NJ304EG15J30,003-012,C3,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.027,0.0424,12000.0,17000.0
RadialRollerBearing,PE23341,0.062,0.025,0.017,40.6,36.3,4.45,120.0,-40.0,0.011,0.0097,0.01,0.044,11.0,0.034,0.054,0.0381,0.04,0.0555,,,0.001,0.001,0.0011,0.0011,4.173,4.25,6.75,0.386,11000.0,9500.0,0.25,0.0,0,NJ,SNR,NJ305EG15,003-012,C3,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.033,0.0506,9900.0,14000.0
RadialRollerBearing,PE23348,0.07200000000000001,0.03,0.019,54.7,52.1,6.4,120.0,-40.0,0.013000000000000001,0.0114,0.011,0.051500000000000004,12.0,0.0405,0.0625,0.045,0.048,0.0655,,,0.001,0.001,0.0011,0.0011,4.468,4.718,7.282,0.393,9700.0,8200.0,0.376,0.0,0,NJ,SNR,NJ306EG15,003-012,C3,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.04,0.0592,8400.0,12000.0
RadialRollerBearing,PE23351,0.07200000000000001,0.03,0.019,54.7,52.1,6.4,120.0,-40.0,0.013000000000000001,0.0114,0.011,0.051500000000000004,12.0,0.0405,0.0625,0.045,0.048,0.0655,,,0.001,0.001,0.0011,0.0011,4.468,4.718,7.282,0.393,9700.0,8200.0,0.376,0.0,0,NJ,SNR,NJ306EG15J30,003-012,C3,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.04,0.0592,8400.0,12000.0
RadialRollerBearing,PE23354,0.08,0.035,0.021,64.2,62.4,7.6,120.0,-40.0,0.014,0.012400000000000001,0.012,0.0582,12.0,0.046200000000000005,0.0702,0.051000000000000004,0.053,0.07200000000000001,,,0.001,0.0015,0.0011,0.0015,4.644,4.763,7.237,0.397,8600.0,7200.0,0.496,0.0,0,NJ,SNR,NJ307EG15,003-012,C3,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.045,0.06659999999999999,7700.0,11000.0
RadialRollerBearing,PE23357,0.08,0.035,0.021,64.2,62.4,7.6,120.0,-40.0,0.014,0.012400000000000001,0.012,0.0582,12.0,0.046200000000000005,0.0702,0.051000000000000004,0.053,0.07200000000000001,,,0.001,0.0015,0.0011,0.0015,4.644,4.763,7.237,0.397,8600.0,7200.0,0.496,0.0,0,NJ,SNR,NJ307EG15J30,003-012,C3,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.045,0.06659999999999999,7700.0,11000.0
RadialRollerBearing,PE23391,0.09,0.04,0.023,80.3,78.0,9.5,120.0,-40.0,0.015,0.0134,0.014,0.066,12.0,0.052000000000000005,0.08,0.0575,0.06,0.082,,,0.0015,0.0015,0.0015,0.0015,4.502,4.727,7.273,0.394,7600.0,6400.0,0.674,0.0,0,NJ,SNR,NJ308EG15,003-012,C3,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.051000000000000004,0.07590000000000001,7000.0,9500.0
RadialRollerBearing,PE23399,0.1,0.045,0.025,97.4,98.3,12.0,120.0,-40.0,0.016,0.014400000000000001,0.015,0.0735,13.0,0.0585,0.0885,0.06440000000000001,0.066,0.092,,,0.0015,0.0015,0.0015,0.0015,4.696,5.173,7.827,0.398,6800.0,5700.0,0.913,0.0,0,NJ,SNR,NJ309EG15,003-012,C3,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.057,0.0841,6300.0,8500.0
RadialRollerBearing,PE23405,0.11,0.05,0.027,110.0,113.0,13.8,120.0,-40.0,0.017,0.0154,0.016,0.081,13.0,0.065,0.097,0.0713,0.073,0.101,,,0.002,0.002,0.002,0.002,4.865,5.216,7.784,0.401,6200.0,5200.0,1.19,0.0,0,NJ,SNR,NJ310EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.063,0.0925,5800.0,7700.0
RadialRollerBearing,PE23411,0.12,0.055,0.029,137.0,143.0,17.4,120.0,-40.0,0.019,0.0174,0.018000000000000002,0.0885,13.0,0.07050000000000001,0.1065,0.0775,0.08,0.111,,,0.002,0.002,0.002,0.002,4.713,5.178,7.822,0.398,5600.0,4700.0,1.51,0.0,0,NJ,SNR,NJ311EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.069,0.1014,5300.0,7100.0
RadialRollerBearing,PE23414,0.13,0.06,0.031,151.0,159.0,19.4,120.0,-40.0,0.02,0.0182,0.019,0.096,13.0,0.077,0.115,0.0843,0.08600000000000001,0.11900000000000001,,,0.002,0.002,0.0021000000000000003,0.0021000000000000003,4.855,5.214,7.786,0.401,5200.0,4400.0,1.89,0.0,0,NJ,SNR,NJ312EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.075,0.1096,5000.0,6500.0
RadialRollerBearing,PE23417,0.14,0.065,0.033,182.0,193.0,23.3,120.0,-40.0,0.022,0.0202,0.021,0.10350000000000001,13.0,0.0825,0.1245,0.0905,0.093,0.129,,,0.002,0.002,0.0021000000000000003,0.0021000000000000003,4.726,5.181,7.819,0.399,4800.0,4100.0,2.32,0.0,0,NJ,SNR,NJ313EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.081,0.1186,4600.0,6000.0
RadialRollerBearing,PE23420,0.15,0.07,0.035,206.0,224.0,26.5,120.0,-40.0,0.024,0.0222,0.022,0.111,13.0,0.089,0.133,0.0973,0.1,0.139,,,0.002,0.002,0.0021000000000000003,0.0021000000000000003,4.847,5.212,7.788,0.401,4500.0,3800.0,2.84,0.0,0,NJ,SNR,NJ314EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.08700000000000001,0.1268,4300.0,5600.0
RadialRollerBearing,PE23426,0.16,0.075,0.037,240.0,263.0,30.4,120.0,-40.0,0.026000000000000002,0.024,0.024,0.11900000000000001,13.0,0.095,0.14300000000000002,0.1041,0.106,0.149,,,0.002,0.002,0.0021000000000000003,0.0021000000000000003,4.757,5.189,7.811,0.399,4200.0,3500.0,3.39,0.0,0,NJ,SNR,NJ315EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.093,0.1362,4000.0,5200.0
RadialRollerBearing,PE23429,0.17,0.08,0.039,259.0,287.0,32.7,120.0,-40.0,0.027,0.025,0.025,0.126,13.0,0.101,0.151,0.11040000000000001,0.114,0.159,,,0.002,0.002,0.0021000000000000003,0.0021000000000000003,4.842,5.21,7.79,0.401,4000.0,3300.0,4.04,0.0,0,NJ,SNR,NJ316EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.099,0.1439,3800.0,4900.0
RadialRollerBearing,PE23432,0.18,0.085,0.041,279.0,312.0,34.9,120.0,-40.0,0.028,0.026000000000000002,0.026000000000000002,0.134,13.0,0.108,0.16,0.1178,0.11900000000000001,0.167,,,0.0025,0.0025,0.003,0.003,4.96,5.239,7.761,0.403,3700.0,3100.0,4.78,0.0,0,NJ,SNR,NJ317EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.106,0.1527,3700.0,4600.0
RadialRollerBearing,PE23436,0.19,0.09,0.043000000000000003,320.0,360.0,39.6,120.0,-40.0,0.03,0.028,0.028,0.14150000000000001,13.0,0.1135,0.1695,0.124,0.127,0.177,,,0.0025,0.0025,0.003,0.003,4.856,5.214,7.786,0.401,3500.0,3000.0,5.49,0.0,0,NJ,SNR,NJ318EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.111,0.1616,3500.0,4400.0
RadialRollerBearing,PE23440,0.2,0.095,0.045,338.0,392.0,42.4,120.0,-40.0,0.03,0.028,0.028,0.1495,14.0,0.1215,0.1775,0.132,0.134,0.187,,,0.0025,0.0025,0.003,0.003,5.152,5.689,8.311,0.406,3300.0,2800.0,6.31,0.0,0,NJ,SNR,NJ319EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.11900000000000001,0.1696,3300.0,4100.0
RadialRollerBearing,PE23444,0.215,0.1,0.047,391.0,434.0,46.0,120.0,-40.0,0.031,0.029,0.033,0.1595,13.0,0.1275,0.1915,0.1394,0.14300000000000002,0.202,,,0.0025,0.0025,0.003,0.003,4.626,5.155,7.845,0.397,3100.0,2600.0,7.61,0.0,0,NJ,SNR,NJ320EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.125,0.1819,3200.0,3800.0
RadialRollerBearing,PE23453,0.24,0.11,0.05,437.0,503.0,51.7,120.0,-40.0,0.034,0.032,0.034,0.177,13.0,0.14300000000000002,0.211,0.1556,0.158,0.227,,,0.0025,0.0025,0.003,0.003,5.014,5.251,7.749,0.404,2800.0,2400.0,10.7,0.0,0,NJ,SNR,NJ322EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.14,0.20090000000000002,2800.0,3400.0
RadialRollerBearing,PE23501,0.11,0.04,0.027,95.7,89.1,10.9,120.0,-40.0,0.017,0.0154,0.017,0.075,10.0,0.058,0.092,0.06459999999999999,0.067,0.101,,,0.002,0.002,0.002,0.002,4.185,3.867,6.133,0.387,6900.0,5700.0,1.3,0.0,0,NJ,SNR,NJ408,003-012,CN,P0,,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.057,0.0864,6700.0,8200.0
RadialRollerBearing,PE23504,0.12,0.045,0.029,107.0,102.0,12.4,120.0,-40.0,0.018000000000000002,0.016399999999999998,0.018000000000000002,0.0825,10.0,0.0645,0.1005,0.0716,0.074,0.111,,,0.002,0.002,0.002,0.002,4.365,3.909,6.091,0.391,6300.0,5200.0,1.65,0.0,0,NJ,SNR,NJ409,003-012,CN,P0,,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.063,0.09459999999999999,6100.0,7500.0
RadialRollerBearing,PE23683,0.047,0.02,0.014,26.6,23.8,2.9,120.0,-40.0,0.009000000000000001,0.0077,0.0075,0.034,12.0,0.0265,0.0415,0.0297,0.032,0.042,,,0.0006,0.001,0.0006,0.001,4.313,4.676,7.324,0.39,16000.0,13000.0,0.119,0.0,0,NUP,SNR,NUP204EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.0388,13000.0,19000.0
RadialRollerBearing,PE23686,0.052000000000000005,0.025,0.015,28.5,26.7,3.25,120.0,-40.0,0.009000000000000001,0.0077,0.0075,0.039,13.0,0.0315,0.0465,0.0347,0.037,0.047,,,0.0006,0.001,0.0006,0.001,5.008,5.25,7.75,0.404,14000.0,11000.0,0.145,0.0,0,NUP,SNR,NUP205EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.0438,12000.0,17000.0
RadialRollerBearing,PE23689,0.062,0.03,0.016,38.1,36.1,4.4,120.0,-40.0,0.01,0.0087,0.009000000000000001,0.0465,13.0,0.0375,0.0555,0.041299999999999996,0.044,0.057,,,0.0006,0.001,0.0006,0.001,4.973,5.242,7.758,0.403,11000.0,9500.0,0.22,0.0,0,NUP,SNR,NUP206EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.0525,9800.0,14000.0
RadialRollerBearing,PE23692,0.062,0.03,0.016,38.1,36.0,4.4,120.0,-40.0,0.01,0.0087,0.009000000000000001,0.046,13.0,0.0375,0.0555,0.041299999999999996,0.044,0.057,,,0.0006,0.001,0.0006,0.001,4.915,5.228,7.772,0.402,12000.0,9600.0,0.22,0.0,0,NUP,SNR,NUP206EG15J40,003-012,C4,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.0525,9900.0,14000.0
RadialRollerBearing,PE23698,0.07200000000000001,0.035,0.017,49.1,48.7,5.9,120.0,-40.0,0.011,0.0097,0.01,0.054,14.0,0.044,0.064,0.048,0.05,0.0655,,,0.0006,0.001,0.0006,0.0011,5.215,5.704,8.296,0.407,9800.0,8100.0,0.317,0.0,0,NUP,SNR,NUP207EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.061,8300.0,12000.0
RadialRollerBearing,PE23702,0.08,0.04,0.018000000000000002,54.4,53.8,6.6,120.0,-40.0,0.011,0.0097,0.011,0.0605,14.0,0.0495,0.07150000000000001,0.054,0.056,0.0735,,,0.001,0.001,0.0011,0.0011,5.318,5.727,8.273,0.409,8800.0,7300.0,0.399,0.0,0,NUP,SNR,NUP208EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.0683,7600.0,11000.0
RadialRollerBearing,PE23708,0.085,0.045,0.019,64.8,68.9,8.4,120.0,-40.0,0.013000000000000001,0.0114,0.011,0.0655,15.0,0.0545,0.0765,0.059000000000000004,0.061,0.0785,,,0.001,0.001,0.0011,0.0011,5.787,6.24,8.76,0.416,8100.0,6700.0,0.457,0.0,0,NUP,SNR,NUP209EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.0733,6900.0,9900.0
RadialRollerBearing,PE23711,0.085,0.045,0.019,64.8,68.9,8.4,120.0,-40.0,0.013000000000000001,0.0114,0.011,0.0655,15.0,0.0545,0.0765,0.059000000000000004,0.061,0.0785,,,0.001,0.001,0.0011,0.0011,5.787,6.24,8.76,0.416,8100.0,6700.0,0.457,0.0,0,NUP,SNR,NUP209EG15J40,003-012,C4,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.0733,6900.0,9900.0
RadialRollerBearing,PE23714,0.085,0.045,0.019,64.8,68.9,8.4,120.0,-40.0,0.013000000000000001,0.0114,0.011,0.0655,15.0,0.0545,0.0765,0.059000000000000004,0.061,0.0785,,,0.001,0.001,0.0011,0.0011,5.787,6.24,8.76,0.416,8100.0,6700.0,0.457,1.0,1,NUP NR,SNR,NUP209ENRG15J30,003-012,C3,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.0733,6900.0,9900.0
RadialRollerBearing,PE23720,0.09,0.05,0.02,67.8,74.5,9.1,120.0,-40.0,0.013000000000000001,0.0114,0.011,0.07050000000000001,16.0,0.059500000000000004,0.0815,0.064,0.067,0.0835,,,0.001,0.001,0.0011,0.0011,6.253,6.752,9.248,0.422,7500.0,6200.0,0.517,0.0,0,NUP,SNR,NUP210EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.0783,6600.0,9200.0
RadialRollerBearing,PE23723,0.09,0.05,0.02,67.8,74.5,9.1,120.0,-40.0,0.013000000000000001,0.0114,0.011,0.07050000000000001,16.0,0.059500000000000004,0.0815,0.064,0.067,0.0835,,,0.001,0.001,0.0011,0.0011,6.253,6.752,9.248,0.422,7500.0,6200.0,0.517,0.0,0,NUP,SNR,NUP210EG15J30,003-012,C3,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.0783,6600.0,9200.0
RadialRollerBearing,PE23729,0.1,0.055,0.021,83.1,94.2,11.5,120.0,-40.0,0.014,0.012400000000000001,0.012,0.078,17.0,0.066,0.09,0.0708,0.073,0.092,,,0.001,0.0015,0.0011,0.0015,6.346,7.192,9.808,0.423,6800.0,5600.0,0.693,0.0,0,NUP,SNR,NUP211EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.0866,5800.0,8300.0
RadialRollerBearing,PE23732,0.11,0.06,0.022,94.0,102.0,12.4,120.0,-40.0,0.014,0.012400000000000001,0.014,0.08600000000000001,16.0,0.07200000000000001,0.1,0.0775,0.08,0.10200000000000001,,,0.0015,0.0015,0.0015,0.0015,5.98,6.698,9.302,0.419,6200.0,5100.0,0.909,0.0,0,NUP,SNR,NUP212EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.09609999999999999,5400.0,7500.0
RadialRollerBearing,PE23751,0.12,0.065,0.023,107.0,119.0,14.5,120.0,-40.0,0.015,0.0134,0.015,0.0935,16.0,0.0785,0.1085,0.0844,0.08700000000000001,0.112,,,0.0015,0.0015,0.0015,0.0015,6.073,6.717,9.283,0.42,5700.0,4700.0,1.09,0.0,0,NUP,SNR,NUP213EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.1043,5000.0,6900.0
RadialRollerBearing,PE23757,0.125,0.07,0.024,119.0,137.0,16.7,120.0,-40.0,0.016,0.014400000000000001,0.015,0.0985,17.0,0.0835,0.1135,0.08940000000000001,0.092,0.117,,,0.0015,0.0015,0.0015,0.0015,6.414,7.206,9.794,0.424,5400.0,4500.0,1.2,0.0,0,NUP,SNR,NUP214EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.10940000000000001,4700.0,6500.0
RadialRollerBearing,PE23759,0.13,0.075,0.025,136.0,167.0,20.2,120.0,-40.0,0.018000000000000002,0.016399999999999998,0.015,0.10350000000000001,18.0,0.0885,0.11850000000000001,0.0943,0.096,0.122,,,0.0015,0.0015,0.0015,0.0015,6.755,7.696,10.304,0.428,5100.0,4300.0,1.33,0.0,0,NUP,SNR,NUP215EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.1144,4400.0,6200.0
RadialRollerBearing,PE23763,0.052000000000000005,0.025,0.018000000000000002,36.0,36.0,4.4,120.0,-40.0,0.012,0.010400000000000001,0.0075,0.039,13.0,0.0315,0.0465,0.0347,0.037,0.047,,,0.0006,0.001,0.0006,0.001,5.008,5.25,7.75,0.404,14000.0,11000.0,0.174,0.0,0,NUP,SNR,NUP2205EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.0438,9700.0,17000.0
RadialRollerBearing,PE23765,0.062,0.03,0.02,50.2,51.5,6.3,120.0,-40.0,0.014,0.012400000000000001,0.009000000000000001,0.0465,13.0,0.0375,0.0555,0.041299999999999996,0.044,0.057,,,0.0006,0.001,0.0006,0.001,4.973,5.242,7.758,0.403,11000.0,9500.0,0.268,0.0,0,NUP,SNR,NUP2206EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.0525,8100.0,14000.0
RadialRollerBearing,PE23767,0.07200000000000001,0.035,0.023,63.1,67.3,8.2,120.0,-40.0,0.015,0.0134,0.01,0.054,14.0,0.044,0.064,0.048,0.05,0.0655,,,0.0006,0.001,0.0006,0.0011,5.215,5.704,8.296,0.407,9800.0,8100.0,0.427,0.0,0,NUP,SNR,NUP2207EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.061,7300.0,12000.0
RadialRollerBearing,PE23769,0.08,0.04,0.023,73.9,79.8,9.7,120.0,-40.0,0.016,0.014400000000000001,0.011,0.0605,14.0,0.0495,0.07150000000000001,0.054,0.056,0.0735,,,0.001,0.001,0.0011,0.0011,5.318,5.727,8.273,0.409,8800.0,7300.0,0.518,0.0,0,NUP,SNR,NUP2208EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.0683,6300.0,11000.0
RadialRollerBearing,PE23771,0.085,0.045,0.023,77.7,87.0,10.6,120.0,-40.0,0.016,0.014400000000000001,0.011,0.0655,15.0,0.0545,0.0765,0.059000000000000004,0.061,0.0785,,,0.001,0.001,0.0011,0.0011,5.787,6.24,8.76,0.416,8100.0,6700.0,0.559,0.0,0,NUP,SNR,NUP2209EG15,003-012,CN,P0,,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,,0.0733,5700.0,9900.0
